raw_row_number,attendance_id,column,error_type,expected_action
18804,ATT000515,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18807,ATT016406,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18808,ATT009155,(entire row),duplicate_row,remove (keep first)
18808,ATT009155,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18810,ATT000208,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18813,ATT002431,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18814,ATT013630,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18814,ATT013630,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18816,ATT003912,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18816,ATT003912,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18823,ATT019648,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18823,ATT019648,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18828,ATT016370,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18829,ATT010362,gp_practice_code,missing_gp_code,set to NULL and flag
18830,ATT018094,departure_time,departure_before_arrival,reject
18830,ATT018094,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18831,ATT000090,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
18831,ATT000090,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18834,ATT017302,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18835,ATT014452,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18837,ATT012237,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18838,ATT014057,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18843,ATT002721,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18847,ATT015823,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18848,ATT009854,(entire row),duplicate_row,remove (keep first)
18849,ATT019835,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18854,ATT000214,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18855,ATT017163,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18856,ATT018428,(entire row),duplicate_row,remove (keep first)
18860,ATT017774,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18860,ATT017774,triage_category,triage_decimal_format,fix (3.0 -> 3)
18862,ATT016968,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18863,ATT006014,(entire row),duplicate_row,remove (keep first)
18863,ATT006014,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18866,ATT009677,(entire row),duplicate_row,remove (keep first)
18868,ATT008713,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18871,ATT013548,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18874,ATT003225,gp_practice_code,gp_code_lowercase,fix (upper-case)
18874,ATT003225,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18875,ATT000527,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18877,ATT012092,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18880,ATT006060,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18880,ATT006060,gp_practice_code,missing_gp_code,set to NULL and flag
18882,ATT006343,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18884,ATT017435,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18885,ATT008783,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18886,ATT008712,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18886,ATT008712,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18886,ATT008712,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18890,ATT019389,triage_category,invalid_triage_code,reject
18890,ATT019389,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18891,ATT006574,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
18891,ATT006574,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18892,ATT001608,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18893,ATT009922,(entire row),duplicate_row,remove (keep first)
18894,ATT017253,(entire row),duplicate_row,remove (keep first)
18894,ATT017253,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18895,ATT015884,gp_practice_code,malformed_gp_code,set to NULL and flag
18898,ATT015523,triage_category,triage_decimal_format,fix (3.0 -> 3)
18899,ATT001981,(entire row),duplicate_row,remove (keep first)
18905,ATT005627,gp_practice_code,missing_gp_code,set to NULL and flag
18909,ATT006447,departure_time,departure_before_arrival,reject
18912,ATT011646,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18915,ATT013262,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18915,ATT013262,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18917,ATT018208,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18922,ATT003343,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18923,ATT016423,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
18924,ATT006541,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18926,ATT003357,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18930,ATT014415,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18932,ATT008735,(entire row),duplicate_row,remove (keep first)
18932,ATT008735,triage_category,triage_decimal_format,fix (3.0 -> 3)
18933,ATT002429,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
18934,ATT011940,(entire row),duplicate_row,remove (keep first)
18936,ATT004800,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18940,ATT009078,gp_practice_code,missing_gp_code,set to NULL and flag
18943,ATT017425,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18948,ATT019643,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18949,ATT007060,gp_practice_code,missing_gp_code,set to NULL and flag
18953,ATT002383,gp_practice_code,missing_gp_code,set to NULL and flag
18954,ATT000572,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18956,ATT013282,gp_practice_code,missing_gp_code,set to NULL and flag
18959,ATT014750,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18960,ATT010707,gp_practice_code,malformed_gp_code,set to NULL and flag
18961,ATT005446,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18962,ATT001008,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18963,ATT004544,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18963,ATT004544,triage_category,triage_decimal_format,fix (3.0 -> 3)
18965,ATT007010,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18966,ATT002065,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18970,ATT000295,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18975,ATT003742,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18975,ATT003742,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18976,ATT011701,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18977,ATT002720,(entire row),duplicate_row,remove (keep first)
18986,ATT002470,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
18986,ATT002470,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18987,ATT003739,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18990,ATT006925,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
18992,ATT014689,gp_practice_code,missing_gp_code,set to NULL and flag
18995,ATT007315,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
18998,ATT011304,gp_practice_code,missing_gp_code,set to NULL and flag
19000,ATT018547,departure_time,extreme_length_of_stay,reject
19001,ATT002397,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19003,ATT014560,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19003,ATT014560,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19003,ATT014560,triage_category,triage_decimal_format,fix (3.0 -> 3)
19004,ATT009517,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19005,ATT005234,gp_practice_code,missing_gp_code,set to NULL and flag
19007,ATT008988,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19009,ATT009904,disposition,missing_disposition,fill with 'Unknown'
19011,ATT009106,disposition,missing_disposition,fill with 'Unknown'
19012,ATT013914,triage_category,triage_decimal_format,fix (3.0 -> 3)
19013,ATT005296,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19017,ATT000975,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19022,ATT013775,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19026,ATT013240,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
19031,ATT001934,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19031,ATT001934,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19032,ATT004676,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19034,ATT000893,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19035,ATT007288,presenting_complaint,missing_presenting_complaint,fill with 'Unknown'
19041,ATT018298,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19048,ATT015877,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19049,ATT014200,arrival_time,missing_arrival_time,reject
19060,ATT019596,(entire row),duplicate_row,remove (keep first)
19061,ATT016221,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19062,ATT014900,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19064,ATT014562,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
19065,ATT001869,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19069,ATT014272,(entire row),duplicate_row,remove (keep first)
19071,ATT019510,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19072,ATT002255,(entire row),duplicate_row,remove (keep first)
19073,ATT010427,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19077,ATT002633,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19078,ATT014287,departure_time,departure_before_arrival,reject
19081,ATT000146,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19084,ATT011693,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19087,ATT012677,(entire row),duplicate_row,remove (keep first)
19089,ATT019115,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19090,ATT007070,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19094,ATT000272,disposition,inconsistent_text_format,"fix (trim spaces, standardise case)"
19095,ATT012985,"arrival_time, departure_time",mixed_date_format,fix (parse into one timestamp format)
19096,ATT008437,departure_time,departure_before_arrival,reject
19096,ATT008437,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
19098,ATT012317,departure_time,missing_departure_time,reject
19099,ATT012049,(entire row),duplicate_row,remove (keep first)
19099,ATT012049,gp_practice_code,gp_code_lowercase,fix (upper-case)
19101,ATT012641,(entire row),duplicate_row,remove (keep first)
19101,ATT012641,presenting_complaint,inconsistent_text_format,"fix (trim spaces, standardise case)"
